census_tract,population,housing_units,group_qtr_flag,ct_grp_qtr,pct_grp_qtr,mf_ia_110,mf_ia_h110,mf_ia_120,mf_ia_vehicle,f_vehicle_access_flag,low_income,prop_in_pov,median_income,mf_a_110,mf_a_h110,mf_a_120,mf_a_h1,mf_a_1,f_v_access_add_flag,ct_a_h1,prop_a_h1,ct_ai_h1,prop_ai_h1,ct_a_kids_h1,prop_a_kids_h1,ct_a_sen_h1,prop_a_sen_h1,ct_a_wht_h1,prop_a_wht_h1,ct_a_black_h1,prop_a_black_h1,ct_a_asian_h1,prop_a_asian_h1,ct_a_islander_h1,prop_a_islander_h1,ct_a_native_h1,prop_a_native_h1,ct_a_mult_h1,prop_a_mult_h1,ct_a_his_h1,prop_a_his_h1,ct_va_h1,prop_va_h1,ct_snap_h1,prop_snap_h1,ct_i_pop,ct_kids,ct_seniors,ct_white,ct_black,ct_asian,ct_islander,ct_native,ct_multi,ct_hispanic,ct_housing_no_vehicle,ct_snap,ho_tooth_loss,ho_arthritis,ub_alcoholic,ho_cancer,prev_c_cancer_screen,prev_chol_screen,ho_kidney_disease,ho_pulmonary,ho_ht_disease,ho_asthma,prev_lack_insurance,ub_smoker,ho_diabetes,prev_blood_test,ho_blood_pressure,ho_choles_screened,prev_mamm_use,ho_mental_health,ub_no_activity,ub_obesity,prev_clinical_services_m,prev_clinical_services_f,ho_physical_health,ub_sleep,ho_stroke,prev_med_bpressure,prev_dr_visits,prev_checkups,state,mrfei,geometry
17031130100,5133,2023,0,276.0,5.38,0,0,0,0,1,0,13.1,86420.0,0,1,0,1,0,1,3952.0,76.98,1445.0,28.15,665.0,12.96,1531.0,29.84,2604.0,50.74,33.0,0.64,1094.0,21.31,2.0,0.04,4.0,0.08,215.0,4.18,245.0,4.77,534.0,26.38,296.0,14.63,1704.0,925.0,1831.0,3393.0,51.0,1415.0,2.0,7.0,265.0,352.0,576.0,358.0,10.3,31.1,13.6,10.3,76.9,87.6,4.2,8.1,9.8,8.2,14.0,12.1,14.1,64.5,40.2,40.3,75.5,9.2,26.4,23.0,32.2,26.6,12.7,30.9,4.7,83.9,67.4,81.2,IL,5.7142857142857135,"[(-87.728888, 41.994116999999996), (-87.726446, 41.99725), (-87.720297, 41.997278), (-87.71860699999999, 41.997281), (-87.711895, 41.997344999999996), (-87.71068, 41.997366), (-87.709599, 41.991749999999996), (-87.709165, 41.990384), (-87.711019, 41.990362), (-87.71642299999999, 41.990294), (-87.717643, 41.990277999999996), (-87.718862, 41.990263), (-87.718655, 41.98294), (-87.728433, 41.982831999999995), (-87.72888499999999, 41.993691999999996), (-87.728888, 41.994116999999996)]"
17031130200,1412,625,0,0.0,0.0,0,0,0,0,0,0,5.2,106607.0,0,1,0,1,0,0,469.0,33.23,61.0,4.33,117.0,8.32,45.0,3.21,342.0,24.23,4.0,0.25,30.0,2.16,0.0,0.0,2.0,0.17,91.0,6.43,153.0,10.81,10.0,1.67,10.0,1.67,199.0,311.0,245.0,1033.0,17.0,179.0,0.0,5.0,178.0,317.0,37.0,37.0,5.7,21.7,20.7,7.6,85.4,88.5,2.5,4.9,5.2,7.9,11.8,10.8,8.3,68.5,28.1,32.2,79.2,8.7,17.9,23.9,37.3,32.5,8.7,30.7,2.5,74.9,76.4,76.8,IL,8.823529411764708,"[(-87.748257, 41.983567), (-87.738306, 41.982713), (-87.73827399999999, 41.986377999999995), (-87.734218, 41.988268), (-87.733066, 41.989767), (-87.73186199999999, 41.990094), (-87.72923, 41.993694), (-87.728888, 41.994116999999996), (-87.72888499999999, 41.993691999999996), (-87.728433, 41.982831999999995), (-87.728233, 41.975532), (-87.728132, 41.971883999999996), (-87.731831, 41.971844999999995), (-87.733117, 41.973651), (-87.733171, 41.97548), (-87.73563399999999, 41.975454), (-87.738103, 41.975428), (-87.740687, 41.975401), (-87.747993, 41.975341), (-87.74808, 41.977942999999996), (-87.748257, 41.983567)]"
17031130300,5064,1737,0,0.0,0.0,0,1,0,1,1,1,19.5,67065.0,0,1,0,1,0,1,5064.0,100.0,1692.0,33.41,1214.0,23.97,566.0,11.18,2495.0,49.27,225.0,4.44,1564.0,30.88,9.0,0.18,18.0,0.36,753.0,14.87,1098.0,21.68,261.0,15.02,288.0,16.59,1892.0,1214.0,566.0,2495.0,225.0,1564.0,9.0,18.0,753.0,1098.0,267.0,297.0,11.0,19.9,19.3,5.4,76.0,82.3,2.7,6.0,5.6,8.5,19.0,16.7,10.3,58.5,27.7,31.0,77.2,11.7,25.5,25.5,29.5,26.8,11.2,36.1,2.9,72.2,62.5,73.8,IL,7.407407407407407,"[(-87.718862, 41.990263), (-87.717643, 41.990277999999996), (-87.71642299999999, 41.990294), (-87.711019, 41.990362), (-87.709165, 41.990384), (-87.706982, 41.98308), (-87.708877, 41.983067999999996), (-87.71130099999999, 41.983039), (-87.71252199999999, 41.983022), (-87.713742, 41.983008), (-87.71617599999999, 41.982973), (-87.718655, 41.98294), (-87.718862, 41.990263)]"
17031140100,3729,1140,0,0.0,0.0,0,0,0,0,0,1,30.1,51538.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1980.0,1033.0,140.0,1808.0,354.0,567.0,2.0,22.0,976.0,1860.0,344.0,202.0,13.4,14.8,22.7,3.2,75.7,75.2,2.3,5.2,4.1,9.2,27.4,20.3,8.9,50.5,23.7,25.7,77.9,14.8,28.3,31.0,23.9,23.7,12.1,38.6,2.3,60.9,53.8,69.1,IL,8.333333333333334,"[(-87.708647, 41.974523), (-87.707371, 41.974433), (-87.70411, 41.973651), (-87.703673, 41.972128999999995), (-87.70311, 41.970887999999995), (-87.701093, 41.968514), (-87.703605, 41.968494), (-87.708472, 41.968452), (-87.708528, 41.970272), (-87.708579, 41.97209), (-87.708647, 41.974523)]"
17031140200,5965,1725,0,898.0,15.05,0,0,0,0,0,1,26.2,44046.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2727.0,1219.0,447.0,3086.0,306.0,996.0,1.0,40.0,1536.0,2654.0,558.0,427.0,13.5,15.2,22.6,3.6,73.5,75.5,2.4,5.1,4.5,9.5,25.1,17.9,9.1,52.0,22.3,25.2,77.4,14.7,27.1,27.4,25.5,22.7,11.1,36.7,2.4,64.5,57.3,70.5,IL,9.25925925925926,"[(-87.718384, 41.973092), (-87.71714399999999, 41.972435), (-87.716048, 41.971911), (-87.713464, 41.971947), (-87.70996699999999, 41.974270999999995), (-87.708647, 41.974523), (-87.708579, 41.97209), (-87.708528, 41.970272), (-87.708472, 41.968452), (-87.70907299999999, 41.968444), (-87.710921, 41.968429), (-87.713363, 41.968401), (-87.71458799999999, 41.968388999999995), (-87.718255, 41.968348), (-87.71830399999999, 41.970168), (-87.718355, 41.971992), (-87.718384, 41.973092)]"
17031140301,2891,798,0,0.0,0.0,0,0,0,0,0,1,24.8,47031.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1514.0,794.0,173.0,981.0,119.0,736.0,0.0,14.0,1041.0,1571.0,206.0,144.0,14.4,16.2,20.1,3.7,74.0,76.8,2.6,5.5,5.0,8.7,30.6,19.7,10.9,49.5,26.2,28.8,76.6,13.6,31.2,28.6,24.5,23.4,12.7,38.4,2.7,65.9,52.7,70.0,,,"[(-87.728081, 41.970064), (-87.724454, 41.970102999999995), (-87.723192, 41.970116), (-87.71830399999999, 41.970168), (-87.718255, 41.968348), (-87.720697, 41.968322), (-87.723143, 41.968294), (-87.724386, 41.968281), (-87.728028, 41.968242), (-87.728081, 41.970064)]"
17031140302,4345,1308,0,354.0,8.15,0,0,0,0,0,0,12.9,86146.0,0,0,0,0,0,0,6.0,0.15,2.0,0.05,1.0,0.03,1.0,0.01,3.0,0.07,0.0,0.0,1.0,0.02,0.0,0.0,0.0,0.0,2.0,0.06,3.0,0.07,0.0,0.02,0.0,0.02,1249.0,1009.0,625.0,1988.0,240.0,1005.0,4.0,32.0,1076.0,1698.0,148.0,153.0,10.7,18.9,20.1,5.6,78.7,82.7,2.7,5.2,5.6,8.1,21.7,14.8,9.9,59.2,27.4,29.7,77.7,10.8,25.3,25.3,29.6,24.7,10.4,34.9,2.8,72.1,63.6,73.6,,,"[(-87.728233, 41.975532), (-87.72563799999999, 41.975946), (-87.72417399999999, 41.975575), (-87.723028, 41.974585999999995), (-87.718384, 41.973092), (-87.718355, 41.971992), (-87.71830399999999, 41.970168), (-87.723192, 41.970116), (-87.724454, 41.970102999999995), (-87.728081, 41.970064), (-87.728132, 41.971883999999996), (-87.728233, 41.975532)]"
17031140400,6805,2197,0,0.0,0.0,0,0,0,0,0,0,6.2,96319.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1207.0,1697.0,802.0,4017.0,119.0,1372.0,0.0,24.0,1273.0,2216.0,285.0,164.0,8.8,19.1,21.3,5.8,80.3,83.5,2.5,5.2,5.0,8.1,18.3,14.2,9.0,61.7,27.4,30.8,77.0,10.4,22.6,24.9,32.5,28.5,9.8,33.9,2.5,71.7,68.0,73.7,IL,5.5555555555555545,"[(-87.747993, 41.975341), (-87.740687, 41.975401), (-87.738103, 41.975428), (-87.73563399999999, 41.975454), (-87.733171, 41.97548), (-87.733117, 41.973651), (-87.731831, 41.971844999999995), (-87.728132, 41.971883999999996), (-87.728081, 41.970064), (-87.728028, 41.968242), (-87.729261, 41.968227999999996), (-87.73047799999999, 41.968215), (-87.732968, 41.968185999999996), (-87.735433, 41.968157999999995), (-87.73790199999999, 41.968134), (-87.74016499999999, 41.968108), (-87.742847, 41.968083), (-87.747722, 41.968029), (-87.747559, 41.968534999999996), (-87.747889, 41.970763999999996), (-87.747912, 41.972881), (-87.747993, 41.975341)]"
17031140500,3679,1217,0,0.0,0.0,0,1,0,0,0,1,12.8,66250.0,0,1,0,1,0,0,1758.0,47.78,884.0,24.02,437.0,11.88,114.0,3.11,1034.0,28.11,75.0,2.03,179.0,4.86,0.0,0.0,15.0,0.41,455.0,12.37,943.0,25.63,70.0,5.77,96.0,7.91,1978.0,919.0,287.0,2220.0,103.0,384.0,0.0,30.0,942.0,1879.0,171.0,217.0,10.9,17.9,22.5,4.8,79.7,81.2,2.5,5.4,4.8,8.5,23.1,16.4,9.3,57.1,25.2,28.4,78.3,12.2,25.3,29.4,28.9,26.3,11.0,35.8,2.5,67.3,62.1,71.7,IL,2.5,"[(-87.73790199999999, 41.968134), (-87.735433, 41.968157999999995), (-87.732968, 41.968185999999996), (-87.73047799999999, 41.968215), (-87.729261, 41.968227999999996), (-87.728028, 41.968242), (-87.72795599999999, 41.965648), (-87.727828, 41.960947), (-87.729693, 41.960927), (-87.731967, 41.962492999999995), (-87.733632, 41.963639), (-87.735781, 41.965115), (-87.73751999999999, 41.966311), (-87.73790199999999, 41.968134)]"
17031140601,2786,833,0,0.0,0.0,0,0,0,0,0,1,13.4,54922.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1307.0,722.0,252.0,1353.0,65.0,440.0,10.0,14.0,904.0,1686.0,218.0,269.0,13.1,18.1,21.0,4.5,77.7,80.2,2.8,5.7,5.3,8.7,29.8,17.6,10.9,52.5,25.7,28.8,75.6,12.9,29.7,29.3,26.0,24.7,12.3,36.8,2.8,67.7,57.0,71.4,,,"[(-87.728028, 41.968242), (-87.724386, 41.968281), (-87.72435399999999, 41.967825999999995), (-87.72374599999999, 41.967832), (-87.723601, 41.962866), (-87.723557, 41.961439), (-87.724158, 41.960992), (-87.727828, 41.960947), (-87.72795599999999, 41.965648), (-87.728028, 41.968242)]"
17031140602,5397,1586,0,0.0,0.0,0,0,0,0,0,1,24.4,55104.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2207.0,1590.0,255.0,2405.0,434.0,555.0,2.0,43.0,1958.0,3332.0,412.0,533.0,12.4,15.3,22.6,3.6,78.4,78.2,2.4,4.9,4.1,8.8,28.0,17.9,9.1,53.0,23.4,25.9,78.8,13.5,27.6,30.9,25.7,24.3,11.5,37.5,2.3,62.8,57.0,70.0,,,"[(-87.724386, 41.968281), (-87.723143, 41.968294), (-87.720697, 41.968322), (-87.718255, 41.968348), (-87.71819599999999, 41.966529), (-87.71804, 41.961068999999995), (-87.72049, 41.961039), (-87.722929, 41.961009), (-87.724158, 41.960992), (-87.723557, 41.961439), (-87.723601, 41.962866), (-87.72374599999999, 41.967832), (-87.72435399999999, 41.967825999999995), (-87.724386, 41.968281)]"
17031140701,2933,954,0,0.0,0.0,0,0,0,0,0,1,13.5,65417.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1136.0,724.0,134.0,1421.0,137.0,410.0,0.0,63.0,902.0,1658.0,247.0,131.0,8.8,13.0,24.9,3.4,80.9,79.5,1.9,3.8,3.3,8.0,24.1,15.5,7.4,55.7,20.8,24.3,78.5,11.7,23.2,27.5,27.8,27.7,9.1,36.1,1.8,60.3,63.4,69.3,,,"[(-87.718255, 41.968348), (-87.71458799999999, 41.968388999999995), (-87.713363, 41.968401), (-87.710921, 41.968429), (-87.70907299999999, 41.968444), (-87.708472, 41.968452), (-87.708418, 41.966629999999995), (-87.70838599999999, 41.965584), (-87.708989, 41.965579999999996), (-87.71081699999999, 41.96512), (-87.713261, 41.965103), (-87.713308, 41.966583), (-87.71819599999999, 41.966529), (-87.718255, 41.968348)]"
17031140702,6187,1938,0,13.0,0.21,0,0,0,0,0,1,19.8,61016.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2588.0,1671.0,311.0,2872.0,264.0,488.0,6.0,54.0,2503.0,4153.0,412.0,331.0,12.0,14.8,23.4,3.6,79.3,77.3,2.3,4.8,4.0,8.7,29.5,17.8,8.8,53.2,23.7,26.4,77.7,13.4,27.7,30.4,26.2,24.9,11.2,36.6,2.2,62.2,57.5,69.2,,,"[(-87.71819599999999, 41.966529), (-87.713308, 41.966583), (-87.713261, 41.965103), (-87.71081699999999, 41.96512), (-87.708989, 41.965579999999996), (-87.70838599999999, 41.965584), (-87.708355, 41.964698999999996), (-87.708248, 41.961186999999995), (-87.71190899999999, 41.961144), (-87.71313599999999, 41.961129), (-87.71436399999999, 41.961113999999995), (-87.716809, 41.961084), (-87.71804, 41.961068999999995), (-87.71819599999999, 41.966529)]"
17031140800,6825,2626,0,0.0,0.0,0,0,0,0,0,0,14.8,91667.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1728.0,1544.0,551.0,4377.0,229.0,590.0,7.0,47.0,1575.0,2780.0,373.0,297.0,8.3,16.0,24.2,4.7,83.0,81.8,2.1,4.3,4.0,8.1,18.5,14.2,7.4,61.4,23.2,26.7,78.8,10.8,20.6,27.0,31.7,28.5,8.9,33.6,2.0,65.6,67.9,71.3,IL,6.349206349206349,"[(-87.708472, 41.968452), (-87.703605, 41.968494), (-87.701093, 41.968514), (-87.698714, 41.966198999999996), (-87.69720199999999, 41.964788), (-87.695585, 41.963074), (-87.694794, 41.961273), (-87.698483, 41.961248999999995), (-87.699072, 41.961245999999996), (-87.699688, 41.961242), (-87.702135, 41.961227), (-87.703357, 41.961219), (-87.704585, 41.961211999999996), (-87.70580000000001, 41.961203999999995), (-87.708248, 41.961186999999995), (-87.708355, 41.964698999999996), (-87.70838599999999, 41.965584), (-87.708418, 41.966629999999995), (-87.708472, 41.968452)]"
17031150200,7540,3026,0,17.0,0.23,0,0,0,0,0,0,13.0,92218.0,0,0,0,0,0,0,486.0,6.45,152.0,2.01,106.0,1.4,40.0,0.53,318.0,4.22,9.0,0.12,88.0,1.17,0.0,0.0,0.0,0.0,71.0,0.94,145.0,1.92,32.0,1.04,18.0,0.61,2001.0,1640.0,681.0,5561.0,177.0,497.0,5.0,43.0,1257.0,2346.0,523.0,304.0,9.6,19.7,23.3,5.6,82.5,82.7,2.4,5.7,4.9,8.9,17.2,16.2,8.2,60.8,26.2,29.4,77.8,12.1,22.0,28.3,31.6,28.3,10.7,34.5,2.5,69.0,67.0,72.6,IL,7.5,"[(-87.757701, 41.967901999999995), (-87.757443, 41.967904999999995), (-87.752635, 41.967967), (-87.74789, 41.968025999999995), (-87.747722, 41.968029), (-87.74762, 41.964366999999996), (-87.74698099999999, 41.962992), (-87.747276, 41.96253), (-87.7475, 41.959810999999995), (-87.747446, 41.957982), (-87.747395, 41.956479), (-87.747354, 41.955242), (-87.747305, 41.953418), (-87.752239, 41.953359999999996), (-87.757148, 41.9533), (-87.757206, 41.955121999999996), (-87.757268, 41.95695), (-87.75729799999999, 41.957862), (-87.757357, 41.959689), (-87.757387, 41.9606), (-87.756075, 41.962474), (-87.756833, 41.96335), (-87.758051, 41.964757), (-87.757701, 41.967901999999995)]"
17031150300,7198,2862,0,3.0,0.04,0,0,0,0,0,0,8.1,91304.0,0,0,0,0,0,0,63.0,0.87,5.0,0.06,16.0,0.22,5.0,0.07,57.0,0.79,1.0,0.01,1.0,0.02,0.0,0.0,0.0,0.0,4.0,0.05,21.0,0.29,2.0,0.07,2.0,0.05,1473.0,1541.0,901.0,5830.0,90.0,328.0,0.0,33.0,917.0,1878.0,329.0,188.0,8.8,20.9,23.3,6.5,83.4,84.2,2.4,5.7,5.1,8.7,15.6,14.8,7.9,64.3,27.1,30.5,77.8,11.1,20.9,26.5,33.8,28.7,10.0,32.7,2.6,71.7,70.5,73.8,IL,11.111111111111109,"[(-87.767477, 41.967783), (-87.76524599999999, 41.967811), (-87.762619, 41.967666), (-87.761355, 41.967594999999996), (-87.757701, 41.967901999999995), (-87.758051, 41.964757), (-87.756833, 41.96335), (-87.756075, 41.962474), (-87.757387, 41.9606), (-87.757357, 41.959689), (-87.75729799999999, 41.957862), (-87.757268, 41.95695), (-87.757206, 41.955121999999996), (-87.757148, 41.9533), (-87.762076, 41.953243), (-87.76700000000001, 41.953185), (-87.767123, 41.956832), (-87.767212, 41.959571), (-87.767243, 41.960484), (-87.767333, 41.963274999999996), (-87.767392, 41.965044999999996), (-87.767477, 41.967783)]"
17031150401,4793,1824,0,0.0,0.0,0,0,0,0,0,0,9.3,78670.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1347.0,1049.0,649.0,3818.0,31.0,247.0,3.0,15.0,679.0,1199.0,211.0,285.0,9.4,21.8,23.0,6.7,83.0,83.8,2.6,6.1,5.4,8.7,16.5,15.7,8.5,62.9,28.1,31.3,76.8,11.2,22.1,27.1,32.5,28.1,10.5,33.2,2.7,72.0,69.0,73.9,,,"[(-87.778234, 41.968533), (-87.77283, 41.968616999999995), (-87.767505, 41.968689999999995), (-87.767477, 41.967783), (-87.767392, 41.965044999999996), (-87.767333, 41.963274999999996), (-87.767243, 41.960484), (-87.77212999999999, 41.960418), (-87.775798, 41.960367999999995), (-87.777036, 41.960806), (-87.777142, 41.964003), (-87.77716099999999, 41.964779), (-87.77726799999999, 41.967649), (-87.778234, 41.968533)]"
17031150402,3886,1348,0,2.0,0.05,0,0,0,0,0,0,4.7,81250.0,0,1,0,1,0,0,668.0,17.18,121.0,3.12,139.0,3.57,87.0,2.23,517.0,13.3,4.0,0.11,29.0,0.76,1.0,0.02,1.0,0.02,116.0,2.97,227.0,5.84,23.0,1.69,31.0,2.28,714.0,847.0,450.0,2988.0,40.0,202.0,5.0,6.0,645.0,1224.0,109.0,162.0,9.7,20.7,23.3,6.2,83.0,83.6,2.5,5.9,5.2,8.7,17.5,15.9,8.4,62.1,26.5,29.9,77.3,11.7,22.3,27.8,31.4,27.8,10.5,34.1,2.6,70.3,68.0,73.2,,,"[(-87.777036, 41.960806), (-87.775798, 41.960367999999995), (-87.77212999999999, 41.960418), (-87.767243, 41.960484), (-87.767212, 41.959571), (-87.767123, 41.956832), (-87.76700000000001, 41.953185), (-87.771889, 41.95312), (-87.776775, 41.953056), (-87.7769, 41.956702), (-87.777036, 41.960806)]"
17031150501,3648,1324,0,6.0,0.16,0,0,0,0,0,0,6.5,75951.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,585.0,781.0,560.0,2973.0,20.0,216.0,1.0,7.0,431.0,786.0,95.0,86.0,9.3,22.5,22.7,7.2,83.3,84.8,2.6,6.1,5.7,8.7,15.2,14.9,8.4,64.0,28.2,31.4,75.5,11.0,21.5,26.2,34.1,28.4,10.2,32.8,2.8,73.0,70.5,74.6,,,"[(-87.78696, 41.963031), (-87.786762, 41.964647), (-87.786772, 41.968427), (-87.778234, 41.968533), (-87.77726799999999, 41.967649), (-87.77716099999999, 41.964779), (-87.777142, 41.964003), (-87.777036, 41.960806), (-87.77825399999999, 41.960789), (-87.77946399999999, 41.960316999999996), (-87.781921, 41.960736999999995), (-87.786812, 41.960673), (-87.78686599999999, 41.962044), (-87.78696, 41.963031)]"
17031150502,4205,1489,0,97.0,2.31,0,0,0,0,0,1,16.7,64788.0,0,0,0,0,0,0,180.0,4.28,68.0,1.62,29.0,0.69,24.0,0.58,136.0,3.24,1.0,0.02,20.0,0.48,0.0,0.0,0.0,0.0,23.0,0.54,43.0,1.03,21.0,1.43,10.0,0.7,1688.0,886.0,523.0,3237.0,100.0,273.0,1.0,10.0,584.0,1262.0,215.0,206.0,11.3,22.7,21.5,6.4,81.6,83.6,2.8,6.9,6.0,9.2,18.2,17.3,9.7,60.7,28.5,31.3,77.2,12.5,24.5,29.4,30.6,26.7,12.0,34.8,3.0,72.0,64.7,73.9,,,"[(-87.786812, 41.960673), (-87.781921, 41.960736999999995), (-87.77946399999999, 41.960316999999996), (-87.77825399999999, 41.960789), (-87.777036, 41.960806), (-87.7769, 41.956702), (-87.776775, 41.953056), (-87.77922099999999, 41.953013999999996), (-87.78165899999999, 41.952981), (-87.786559, 41.952915999999995), (-87.786699, 41.956565999999995), (-87.786805, 41.960217), (-87.786812, 41.960673)]"
17031150600,4163,1425,0,0.0,0.0,0,0,0,0,1,0,10.0,80553.0,0,1,0,1,0,1,4156.0,99.84,1087.0,26.1,948.0,22.76,431.0,10.34,3151.0,75.69,50.0,1.19,163.0,3.91,4.0,0.1,34.0,0.81,755.0,18.14,1543.0,37.06,151.0,10.56,129.0,9.03,1136.0,950.0,431.0,3155.0,50.0,163.0,4.0,34.0,757.0,1546.0,145.0,126.0,10.2,20.0,24.0,5.8,82.6,83.2,2.4,5.9,5.0,8.8,19.3,16.4,8.3,61.0,25.4,29.0,77.2,11.9,23.0,28.3,31.8,27.4,10.5,34.2,2.6,69.0,67.1,72.6,IL,10.526315789473683,"[(-87.776775, 41.953056), (-87.771889, 41.95312), (-87.76700000000001, 41.953185), (-87.76688, 41.949529), (-87.766756, 41.945876999999996), (-87.77162899999999, 41.945823999999995), (-87.77650299999999, 41.945771), (-87.776608, 41.948501), (-87.776642, 41.949414), (-87.776775, 41.953056)]"
17031150700,4608,1552,0,0.0,0.0,0,0,0,0,1,0,17.9,76705.0,0,1,0,1,0,1,4608.0,100.0,1464.0,31.77,1106.0,24.0,483.0,10.48,3226.0,70.01,88.0,1.91,173.0,3.75,2.0,0.04,36.0,0.78,1083.0,23.5,1970.0,42.75,133.0,8.55,135.0,8.7,1345.0,1106.0,483.0,3226.0,88.0,173.0,2.0,36.0,1083.0,1970.0,123.0,128.0,10.9,21.1,22.4,6.0,81.5,83.4,2.7,6.3,5.5,8.9,20.3,16.4,9.4,59.6,27.3,30.4,77.7,12.2,24.3,29.5,30.1,26.5,11.5,34.4,2.8,70.6,65.1,73.2,IL,12.0,"[(-87.76700000000001, 41.953185), (-87.762076, 41.953243), (-87.757148, 41.9533), (-87.757064, 41.950556), (-87.75703299999999, 41.949647999999996), (-87.75697699999999, 41.947831), (-87.75692099999999, 41.946000999999995), (-87.761836, 41.945941), (-87.766756, 41.945876999999996), (-87.76688, 41.949529), (-87.76700000000001, 41.953185)]"
17031150800,5280,1758,0,30.0,0.57,0,1,0,0,0,1,5.0,62917.0,0,1,0,1,0,0,3055.0,57.87,856.0,16.22,817.0,15.47,238.0,4.52,2090.0,39.59,87.0,1.64,113.0,2.13,8.0,0.15,24.0,0.46,734.0,13.9,1713.0,32.44,67.0,3.82,159.0,9.03,1429.0,1346.0,436.0,3622.0,153.0,219.0,8.0,50.0,1228.0,2842.0,112.0,278.0,10.9,18.5,23.4,5.1,81.7,81.7,2.5,5.6,4.7,8.9,23.6,16.6,8.7,59.0,25.2,28.6,77.4,12.3,24.7,29.2,29.8,25.9,11.0,34.9,2.5,67.1,63.7,71.6,IL,10.344827586206897,"[(-87.757148, 41.9533), (-87.752239, 41.953359999999996), (-87.747305, 41.953418), (-87.747239, 41.950669), (-87.747141, 41.947942), (-87.74706499999999, 41.946124), (-87.75201299999999, 41.946061), (-87.75692099999999, 41.946000999999995), (-87.75697699999999, 41.947831), (-87.75703299999999, 41.949647999999996), (-87.757064, 41.950556), (-87.757148, 41.9533)]"
17031151001,2819,909,0,0.0,0.0,0,0,0,0,0,0,17.3,70625.0,0,1,0,1,0,0,630.0,22.35,187.0,6.64,158.0,5.6,67.0,2.38,345.0,12.24,20.0,0.7,17.0,0.62,0.0,0.0,6.0,0.21,242.0,8.58,419.0,14.87,23.0,2.48,30.0,3.28,1024.0,706.0,258.0,1616.0,76.0,71.0,0.0,22.0,1034.0,1737.0,159.0,148.0,11.8,19.4,22.5,5.3,81.3,80.8,2.7,5.9,5.2,8.9,25.6,16.2,9.6,57.7,27.3,30.1,76.9,12.5,26.4,30.5,28.2,25.3,11.6,35.0,2.7,69.0,62.5,72.2,,,"[(-87.75692099999999, 41.946000999999995), (-87.75201299999999, 41.946061), (-87.751898, 41.942412999999995), (-87.75187299999999, 41.941500000000005), (-87.75179, 41.938764), (-87.75668999999999, 41.938700000000004), (-87.756722, 41.939613), (-87.75677999999999, 41.941438), (-87.756807, 41.942350999999995), (-87.75692099999999, 41.946000999999995)]"
