censustract,state_x,county,urban,pop2010,ohu2010,groupquartersflag,numgqtrs,pctgqtrs,lilatracts_1and10,lilatracts_halfand10,lilatracts_1and20,lilatracts_vehicle,hunvflag,lowincometracts,povertyrate,medianfamilyincome,la1and10,lahalfand10,la1and20,latracts_half,latracts1,latractsvehicle_20,lapop1_10,lapop05_10,lapop1_20,lalowi1_10,lalowi05_10,lalowi1_20,lapophalf,lapophalfshare,lalowihalf,lalowihalfshare,lakidshalf,lakidshalfshare,laseniorshalf,laseniorshalfshare,lawhitehalf,lawhitehalfshare,lablackhalf,lablackhalfshare,laasianhalf,laasianhalfshare,lanhopihalf,lanhopihalfshare,laaianhalf,laaianhalfshare,laomultirhalf,laomultirhalfshare,lahisphalf,lahisphalfshare,lahunvhalf,lahunvhalfshare,lasnaphalf,lasnaphalfshare,lapop1,lapop1share,lalowi1,lalowi1share,lakids1,lakids1share,laseniors1,laseniors1share,lawhite1,lawhite1share,lablack1,lablack1share,laasian1,laasian1share,lanhopi1,lanhopi1share,laaian1,laaian1share,laomultir1,laomultir1share,lahisp1,lahisp1share,lahunv1,lahunv1share,lasnap1,lasnap1share,tractlowi,tractkids,tractseniors,tractwhite,tractblack,tractasian,tractnhopi,tractaian,tractomultir,tracthispanic,tracthunv,tractsnap,locationname,all teeth lost among adults aged >=65 years,arthritis among adults aged >=18 years,binge drinking among adults aged >=18 years,cancer (excluding skin cancer) among adults aged >=18 years,cervical cancer screening among adult women aged 21-65 years,cholesterol screening among adults aged >=18 years,chronic kidney disease among adults aged >=18 years,chronic obstructive pulmonary disease among adults aged >=18 years,coronary heart disease among adults aged >=18 years,current asthma among adults aged >=18 years,current lack of health insurance among adults aged 18-64 years,current smoking among adults aged >=18 years,diagnosed diabetes among adults aged >=18 years,"fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",high blood pressure among adults aged >=18 years,high cholesterol among adults aged >=18 years who have been screened in the past 5 years,mammography use among women aged 50-74 years,mental health not good for >=14 days among adults aged >=18 years,no leisure-time physical activity among adults aged >=18 years,obesity among adults aged >=18 years,"older adult men aged >=65 years who are up to date on a core set of clinical preventive services: flu shot past year, ppv shot ever, colorectal cancer screening","older adult women aged >=65 years who are up to date on a core set of clinical preventive services: flu shot past year, ppv shot ever, colorectal cancer screening, and mammogram past 2 years",physical health not good for >=14 days among adults aged >=18 years,sleeping less than 7 hours among adults aged >=18 years,stroke among adults aged >=18 years,taking medicine for high blood pressure control among adults aged >=18 years with high blood pressure,visits to dentist or dental clinic among adults aged >=18 years,visits to doctor for routine checkup within the past year among adults aged >=18 years,state_y,fips,mrfei,str_fips,geoid,coords
17031221500,Illinois,Cook County,1,2829,1385,0,0.0,0.0,0,0,0,0,0,0,10.0,95455.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,718.0,426.0,332.0,1827.0,211.0,95.0,10.0,17.0,669.0,1365.0,335.0,171.0,17031221500,6.2,15.6,25.0,4.9,84.0,81.9,2.3,3.7,3.9,7.9,17.3,12.4,7.8,64.3,23.7,26.8,79.5,10.1,19.4,26.8,31.1,29.1,8.1,32.2,2.0,67.6,70.5,72.1,IL,17031221500.0,6.521739130434782,17031221500,17031221500,"[(-87.692843, 41.924852), (-87.692528, 41.924855), (-87.689397, 41.924883), (-87.687642, 41.924901), (-87.68752099999999, 41.920984), (-87.68741, 41.917567999999996), (-87.68859599999999, 41.917563), (-87.691332, 41.919228), (-87.692712, 41.920065), (-87.692843, 41.924852)]"
17031221600,Illinois,Cook County,1,2969,1418,0,0.0,0.0,0,0,0,0,0,0,5.6,180500.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,460.0,419.0,151.0,2433.0,70.0,123.0,0.0,5.0,338.0,549.0,218.0,12.0,17031221600,3.8,10.9,29.7,3.8,86.5,81.9,1.4,2.3,2.2,7.7,9.9,10.0,3.8,68.0,15.8,20.2,81.0,9.1,12.0,22.5,35.7,31.5,5.3,30.5,1.1,56.5,77.8,69.2,IL,17031221600.0,9.75609756097561,17031221600,17031221600,"[(-87.687642, 41.924901), (-87.685209, 41.924932), (-87.683871, 41.924952), (-87.682733, 41.924144999999996), (-87.68263999999999, 41.921313), (-87.682631, 41.921082), (-87.682519, 41.917659), (-87.68495899999999, 41.917615), (-87.68741, 41.917567999999996), (-87.68752099999999, 41.920984), (-87.687642, 41.924901)]"
17031222200,Illinois,Cook County,1,1912,895,0,18.0,0.94,0,0,0,0,0,0,6.1,208542.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,357.0,318.0,67.0,1622.0,47.0,110.0,0.0,8.0,125.0,278.0,138.0,29.0,17031222200,3.4,9.8,30.8,3.4,87.6,82.3,1.2,2.1,1.9,7.5,9.6,10.3,3.3,68.4,14.1,18.6,81.9,9.0,11.6,22.4,36.3,31.4,5.1,30.9,1.0,51.8,78.0,68.3,IL,17031222200.0,7.894736842105263,17031222200,17031222200,"[(-87.68741, 41.917567999999996), (-87.68495899999999, 41.917615), (-87.682519, 41.917659), (-87.68009599999999, 41.917707), (-87.680014, 41.91467), (-87.682447, 41.914618999999995), (-87.68242, 41.913582), (-87.683155, 41.914058999999995), (-87.687316, 41.913995), (-87.68741, 41.917567999999996)]"
17031222500,Illinois,Cook County,1,1410,478,0,36.0,2.55,0,0,0,0,0,1,22.6,69792.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,671.0,313.0,66.0,720.0,128.0,18.0,0.0,15.0,529.0,895.0,78.0,90.0,17031222500,8.3,13.7,24.8,3.5,82.4,78.1,2.1,3.8,3.4,8.6,22.7,15.2,7.6,56.7,22.2,24.6,81.4,12.5,23.1,30.4,26.9,25.1,9.6,35.1,1.9,61.2,63.3,70.1,IL,17031222500.0,5.714285714285714,17031222500,17031222500,"[(-87.702089, 41.917445), (-87.69999399999999, 41.917460999999996), (-87.69720099999999, 41.917488999999996), (-87.697097, 41.914004), (-87.699193, 41.913941), (-87.70198099999999, 41.913937999999995), (-87.702089, 41.917445)]"
17031222600,Illinois,Cook County,1,1602,691,0,0.0,0.0,0,0,0,0,0,0,7.2,84402.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309.0,303.0,71.0,906.0,199.0,22.0,0.0,25.0,450.0,803.0,129.0,47.0,17031222600,5.1,11.8,27.7,3.6,86.0,81.6,1.7,2.8,2.6,8.0,16.8,11.9,5.7,62.8,19.4,22.4,82.5,10.5,17.2,26.6,31.8,29.5,7.1,33.3,1.4,59.8,72.4,70.2,IL,17031222600.0,5.555555555555555,17031222600,17031222600,"[(-87.706976, 41.917401999999996), (-87.702089, 41.917445), (-87.70198099999999, 41.913937999999995), (-87.701979, 41.913885), (-87.706864, 41.913827999999995), (-87.706976, 41.917401999999996)]"
17031222700,Illinois,Cook County,1,2235,774,0,26.0,1.16,0,0,0,0,0,1,19.8,63884.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1104.0,638.0,110.0,1154.0,344.0,15.0,0.0,12.0,710.0,1488.0,142.0,134.0,17031222700,9.6,14.7,24.1,3.7,82.8,78.6,2.3,4.3,3.8,8.7,26.5,16.7,8.6,55.2,24.4,25.9,80.2,12.8,25.7,32.4,25.4,25.3,10.5,36.6,2.1,62.6,60.0,70.3,IL,17031222700.0,6.25,17031222700,17031222700,"[(-87.713521, 41.917322999999996), (-87.711905, 41.917342), (-87.710298, 41.917361), (-87.708671, 41.91738), (-87.706976, 41.917401999999996), (-87.706864, 41.913827999999995), (-87.70685999999999, 41.913716), (-87.70855, 41.913705), (-87.71018, 41.91363), (-87.71341699999999, 41.913588999999995), (-87.71347999999999, 41.915504999999996), (-87.713521, 41.917322999999996)]"
17031222800,Illinois,Cook County,1,1074,334,0,0.0,0.0,0,0,0,0,0,1,23.8,41250.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479.0,351.0,44.0,415.0,141.0,4.0,0.0,15.0,499.0,829.0,94.0,73.0,17031222800,10.5,15.2,21.7,3.5,81.1,78.7,2.6,4.4,4.0,9.2,29.7,16.4,9.6,50.5,24.3,25.8,81.1,13.6,28.5,34.3,22.5,20.4,11.5,37.0,2.3,62.4,57.3,71.1,IL,17031222800.0,7.142857142857143,17031222800,17031222800,"[(-87.71677199999999, 41.917283), (-87.713521, 41.917322999999996), (-87.71347999999999, 41.915504999999996), (-87.71341699999999, 41.913588999999995), (-87.71503899999999, 41.913568999999995), (-87.716656, 41.913548999999996), (-87.71665999999999, 41.913686999999996), (-87.716731, 41.915954), (-87.71677199999999, 41.917283)]"
17031222900,Illinois,Cook County,1,1244,349,0,0.0,0.0,0,0,0,0,0,1,11.8,45588.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,575.0,398.0,64.0,504.0,101.0,15.0,0.0,15.0,609.0,1068.0,22.0,84.0,17031222900,11.9,15.5,22.5,3.6,80.8,78.9,2.7,4.7,4.3,8.8,33.8,17.0,10.4,50.3,24.3,26.5,79.4,13.4,30.0,33.9,22.0,22.8,11.9,37.1,2.4,63.2,55.6,70.2,IL,17031222900.0,6.666666666666667,17031222900,17031222900,"[(-87.724217, 41.917196), (-87.723906, 41.917198), (-87.721666, 41.917223), (-87.719219, 41.917252999999995), (-87.71677199999999, 41.917283), (-87.716731, 41.915954), (-87.71665999999999, 41.913686999999996), (-87.72210899999999, 41.913651), (-87.724059, 41.915372999999995), (-87.724217, 41.917196)]"
17031230100,Illinois,Cook County,1,1623,598,0,0.0,0.0,0,0,0,0,0,1,25.3,44567.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,824.0,441.0,79.0,734.0,285.0,24.0,1.0,10.0,569.0,1038.0,121.0,117.0,17031230100,11.6,16.2,22.2,3.9,81.5,78.8,2.7,4.8,4.3,9.3,25.8,16.6,9.8,53.0,26.2,27.1,81.9,13.4,26.7,33.5,24.1,22.2,11.5,36.9,2.5,64.9,58.8,71.8,IL,17031230100.0,10.714285714285714,17031230100,17031230100,"[(-87.70676499999999, 41.910714), (-87.70685999999999, 41.913716), (-87.706864, 41.913827999999995), (-87.701979, 41.913885), (-87.701866, 41.910171999999996), (-87.70687699999999, 41.910146999999995), (-87.70676499999999, 41.910714)]"
17031230200,Illinois,Cook County,1,2107,590,0,48.0,2.28,0,0,0,0,0,1,20.7,61250.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1042.0,664.0,93.0,946.0,266.0,12.0,2.0,18.0,863.0,1684.0,162.0,114.0,17031230200,13.5,17.1,21.2,3.6,79.3,77.3,2.9,5.7,4.8,9.7,34.9,19.8,11.5,48.0,27.5,28.2,79.9,15.2,32.6,36.5,20.6,21.0,14.0,38.7,2.8,64.5,51.3,70.7,IL,17031230200.0,6.896551724137931,17031230200,17031230200,"[(-87.71341699999999, 41.913588999999995), (-87.71018, 41.91363), (-87.70855, 41.913705), (-87.70685999999999, 41.913716), (-87.70676499999999, 41.910714), (-87.70687699999999, 41.910146999999995), (-87.711901, 41.910059), (-87.71330499999999, 41.910036999999996), (-87.71341699999999, 41.913588999999995)]"
17031230300,Illinois,Cook County,1,1024,275,0,0.0,0.0,0,0,0,0,0,1,19.3,39792.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,540.0,334.0,43.0,397.0,90.0,8.0,0.0,4.0,525.0,906.0,60.0,115.0,17031230300,15.3,15.5,22.2,3.4,77.5,75.2,2.8,5.1,4.5,9.2,37.3,18.7,10.7,48.4,25.6,27.0,79.6,15.0,33.0,35.7,21.5,19.8,13.3,38.4,2.5,62.1,50.9,69.4,IL,17031230300.0,10.714285714285714,17031230300,17031230300,"[(-87.71656999999999, 41.910762), (-87.716656, 41.913548999999996), (-87.71503899999999, 41.913568999999995), (-87.71341699999999, 41.913588999999995), (-87.71330499999999, 41.910036999999996), (-87.71436, 41.910025999999995), (-87.7167, 41.909997), (-87.71656999999999, 41.910762)]"
17031230400,Illinois,Cook County,1,2609,711,0,0.0,0.0,0,0,0,0,0,1,21.1,47656.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,936.0,864.0,152.0,1227.0,164.0,15.0,1.0,42.0,1160.0,2329.0,87.0,164.0,17031230400,12.0,16.0,22.1,3.9,81.2,79.0,2.7,4.8,4.5,8.8,34.3,16.3,10.4,51.4,25.0,27.6,78.4,13.5,30.1,33.5,23.9,23.1,12.4,36.7,2.4,63.6,56.7,70.3,IL,17031230400.0,9.75609756097561,17031230400,17031230400,"[(-87.72645399999999, 41.913779999999996), (-87.724246, 41.9138), (-87.72210899999999, 41.913651), (-87.71665999999999, 41.913686999999996), (-87.716656, 41.913548999999996), (-87.71656999999999, 41.910762), (-87.7167, 41.909997), (-87.721443, 41.90994), (-87.721673, 41.909935999999995), (-87.72632999999999, 41.909879), (-87.72645, 41.913644999999995), (-87.72645399999999, 41.913779999999996)]"
17031230500,Illinois,Cook County,1,3570,1072,0,1.0,0.03,0,0,0,0,0,1,34.5,34899.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2358.0,1150.0,236.0,1267.0,374.0,26.0,0.0,21.0,1882.0,3130.0,340.0,473.0,17031230500,22.5,21.2,18.2,4.1,74.5,76.2,4.1,8.2,7.2,10.7,44.3,24.0,16.0,41.3,31.5,31.7,77.6,17.6,42.0,40.5,18.1,17.5,18.9,40.0,4.1,68.0,40.7,70.7,IL,17031230500.0,15.625,17031230500,17031230500,"[(-87.74128499999999, 41.912053), (-87.74130099999999, 41.913906), (-87.73768299999999, 41.91355), (-87.731329, 41.913582999999996), (-87.72645, 41.913644999999995), (-87.72632999999999, 41.909879), (-87.728973, 41.909836999999996), (-87.73120899999999, 41.909804), (-87.731421, 41.909804), (-87.73388, 41.909772), (-87.735502, 41.909759), (-87.736262, 41.90976), (-87.739764, 41.909707999999995), (-87.74138099999999, 41.909676), (-87.74128499999999, 41.912053)]"
17031230600,Illinois,Cook County,1,6818,2006,0,8.0,0.12,0,0,0,0,0,1,25.8,43354.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3697.0,2242.0,377.0,1705.0,2375.0,12.0,24.0,76.0,2626.0,4297.0,430.0,671.0,17031230600,17.7,18.9,20.1,4.0,80.0,78.1,3.2,6.3,5.2,10.6,33.9,21.0,12.6,51.2,32.1,29.0,79.9,15.5,34.0,38.3,21.0,21.1,14.4,41.3,3.4,68.2,49.7,73.2,IL,17031230600.0,10,17031230600,17031230600,"[(-87.74165699999999, 41.907754), (-87.74138099999999, 41.909676), (-87.739764, 41.909707999999995), (-87.736262, 41.90976), (-87.735502, 41.909759), (-87.73388, 41.909772), (-87.731421, 41.909804), (-87.73120899999999, 41.909804), (-87.728973, 41.909836999999996), (-87.72632999999999, 41.909879), (-87.726491, 41.909354), (-87.72640799999999, 41.906155999999996), (-87.72638599999999, 41.905376), (-87.726303, 41.902671), (-87.731225, 41.902592), (-87.733683, 41.902553999999995), (-87.73614599999999, 41.902513), (-87.741518, 41.902426999999996), (-87.74165699999999, 41.907754)]"
17031230700,Illinois,Cook County,1,6364,1790,0,20.0,0.31,0,0,0,0,0,1,20.5,42700.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3090.0,1975.0,390.0,2041.0,993.0,53.0,13.0,88.0,3176.0,5199.0,341.0,477.0,17031230700,16.5,18.2,20.3,4.0,78.2,77.6,3.2,6.1,5.4,9.9,37.5,20.0,12.6,48.0,28.6,29.0,78.5,15.3,34.9,36.5,20.5,20.7,14.5,38.9,3.1,66.5,49.3,71.1,IL,17031230700.0,6.666666666666667,17031230700,17031230700,"[(-87.726491, 41.909354), (-87.72632999999999, 41.909879), (-87.721673, 41.909935999999995), (-87.721443, 41.90994), (-87.7167, 41.909997), (-87.716777, 41.90942), (-87.71668199999999, 41.906374), (-87.716562, 41.902754), (-87.717781, 41.902744999999996), (-87.720215, 41.902722999999995), (-87.721431, 41.902713), (-87.72386499999999, 41.902691), (-87.726303, 41.902671), (-87.72638599999999, 41.905376), (-87.72640799999999, 41.906155999999996), (-87.726491, 41.909354)]"
17031230800,Illinois,Cook County,1,1314,362,0,17.0,1.29,0,0,0,0,0,1,22.2,57448.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,604.0,397.0,107.0,590.0,87.0,13.0,0.0,13.0,611.0,1148.0,9.0,89.0,17031230800,12.3,17.8,21.2,4.3,80.4,80.7,3.0,5.3,5.1,9.0,34.7,16.9,11.8,52.5,26.3,28.7,78.4,13.5,32.0,34.2,22.5,22.5,13.0,36.7,2.8,67.0,55.5,71.3,IL,17031230800.0,9.75609756097561,17031230800,17031230800,"[(-87.7167, 41.909997), (-87.71436, 41.910025999999995), (-87.71417799999999, 41.904585999999995), (-87.71173399999999, 41.904610999999996), (-87.711675, 41.902788), (-87.71458299999999, 41.90277), (-87.716562, 41.902754), (-87.71668199999999, 41.906374), (-87.716777, 41.90942), (-87.7167, 41.909997)]"
17031230900,Illinois,Cook County,1,5399,1766,0,88.0,1.63,0,0,0,0,0,1,33.1,50625.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2293.0,1548.0,338.0,2075.0,1208.0,50.0,1.0,59.0,2006.0,3640.0,462.0,423.0,17031230900,12.5,17.4,21.0,4.0,80.2,79.1,2.9,5.3,4.8,9.7,28.8,17.7,11.1,52.4,28.0,28.1,80.0,14.0,29.4,35.0,23.0,23.4,12.6,37.7,2.8,66.8,55.9,72.4,IL,17031230900.0,10.81081081081081,17031230900,17031230900,"[(-87.71436, 41.910025999999995), (-87.71330499999999, 41.910036999999996), (-87.711901, 41.910059), (-87.70687699999999, 41.910146999999995), (-87.70700000000001, 41.909855), (-87.706903, 41.906476999999995), (-87.70679, 41.90285), (-87.711675, 41.902788), (-87.71173399999999, 41.904610999999996), (-87.71417799999999, 41.904585999999995), (-87.71436, 41.910025999999995)]"
17031231100,Illinois,Cook County,1,1236,362,0,19.0,1.54,0,0,0,0,0,1,29.4,53631.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,675.0,374.0,125.0,134.0,921.0,1.0,0.0,3.0,177.0,322.0,116.0,128.0,17031231100,21.2,24.1,17.1,5.1,81.5,82.4,3.9,7.8,6.5,12.1,26.5,22.1,15.5,56.9,39.2,30.2,81.8,15.6,33.9,40.6,21.1,20.4,15.4,44.2,5.0,74.9,49.6,78.8,IL,17031231100.0,7.317073170731708,17031231100,17031231100,"[(-87.716562, 41.902754), (-87.71458299999999, 41.90277), (-87.711551, 41.900148), (-87.713455, 41.901015), (-87.714057, 41.900949999999995), (-87.71399699999999, 41.89913), (-87.71387299999999, 41.895483), (-87.715094, 41.895472999999996), (-87.716314, 41.895461), (-87.71643399999999, 41.899107), (-87.716545, 41.902241), (-87.716562, 41.902754)]"
17031231200,Illinois,Cook County,1,6095,1812,0,21.0,0.34,0,1,0,1,1,1,31.0,35982.0,0,1,0,1,0,1,,2076.0,,,1372.0,,2076.0,34.07,1372.0,22.51,638.0,10.47,161.0,2.63,154.0,2.52,1626.0,26.68,0.0,0.0,1.0,0.02,9.0,0.15,286.0,4.69,434.0,7.12,148.0,8.19,272.0,15.02,,,,,,,,,,,,,,,,,,,,,,,,,,,3763.0,1973.0,453.0,629.0,4388.0,1.0,6.0,17.0,1054.0,1665.0,611.0,831.0,17031231200,23.8,23.3,17.4,4.7,80.2,79.5,3.9,8.2,6.3,12.7,28.6,23.8,15.2,53.5,39.0,30.3,81.5,17.1,35.2,40.9,20.4,19.8,16.5,44.6,4.9,73.3,46.8,77.7,IL,17031231200.0,4,17031231200,17031231200,"[(-87.726303, 41.902671), (-87.72386499999999, 41.902691), (-87.721431, 41.902713), (-87.720215, 41.902722999999995), (-87.717781, 41.902744999999996), (-87.716562, 41.902754), (-87.716545, 41.902241), (-87.71643399999999, 41.899107), (-87.716314, 41.895461), (-87.718755, 41.895437), (-87.719973, 41.895427), (-87.723637, 41.89539), (-87.72608, 41.895368), (-87.726193, 41.89902), (-87.726249, 41.900847), (-87.726303, 41.902671)]"
17031231500,Illinois,Cook County,1,6039,1973,0,102.0,1.69,0,1,0,1,1,1,37.5,37841.0,0,1,0,1,0,1,,2545.0,,,1345.0,,2545.0,42.14,1345.0,22.26,796.0,13.18,303.0,5.02,65.0,1.08,2344.0,38.81,0.0,0.0,0.0,0.0,2.0,0.03,134.0,2.22,193.0,3.2,346.0,17.56,380.0,19.27,,,,,,,,,,,,,,,,,,,,,,,,,,,3057.0,1766.0,741.0,195.0,5566.0,10.0,2.0,6.0,260.0,393.0,821.0,884.0,17031231500,25.9,27.6,15.5,5.6,80.9,80.8,4.7,9.7,8.0,13.5,25.0,25.0,18.2,56.1,47.3,33.5,81.1,16.8,36.2,43.1,19.8,19.2,17.4,46.2,6.4,77.8,45.3,81.1,IL,17031231500.0,3.389830508474576,17031231500,17031231500,"[(-87.72608, 41.895368), (-87.723637, 41.89539), (-87.719973, 41.895427), (-87.718755, 41.895437), (-87.716314, 41.895461), (-87.715094, 41.895472999999996), (-87.71387299999999, 41.895483), (-87.71143599999999, 41.895506999999995), (-87.711326, 41.891843), (-87.711219, 41.888113), (-87.71484099999999, 41.888073), (-87.718541, 41.88804), (-87.72098199999999, 41.888017999999995), (-87.72587299999999, 41.887957), (-87.725972, 41.891694), (-87.72608, 41.895368)]"
17031240200,Illinois,Cook County,1,1452,788,0,0.0,0.0,0,0,0,0,0,0,6.9,192917.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.0,200.0,149.0,1212.0,46.0,91.0,6.0,0.0,97.0,213.0,216.0,86.0,17031240200,5.1,13.5,28.1,4.8,86.6,82.5,1.7,3.0,2.9,7.7,10.9,11.4,4.8,70.1,18.7,22.7,79.0,9.4,14.2,22.9,35.2,32.4,6.3,30.8,1.5,62.8,75.9,70.2,IL,17031240200.0,9.67741935483871,17031240200,17031240200,"[(-87.67266699999999, 41.914249999999996), (-87.670231, 41.914291999999996), (-87.667802, 41.914328999999995), (-87.667754, 41.912907), (-87.667692, 41.91063), (-87.67257599999999, 41.910561), (-87.672657, 41.913875999999995), (-87.67266699999999, 41.914249999999996)]"
17031240300,Illinois,Cook County,1,1317,668,0,0.0,0.0,0,0,0,0,0,0,4.6,164000.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163.0,165.0,62.0,1165.0,8.0,70.0,0.0,9.0,65.0,143.0,131.0,42.0,17031240300,3.9,10.8,30.9,3.9,86.6,81.9,1.3,2.4,2.2,7.6,9.0,9.8,3.5,68.9,15.4,20.2,81.2,9.1,11.4,21.3,40.1,33.1,5.3,30.0,1.1,56.2,79.1,68.8,IL,17031240300.0,7.142857142857143,17031240300,17031240300,"[(-87.67754699999999, 41.914249), (-87.675112, 41.914204999999995), (-87.67266699999999, 41.914249999999996), (-87.672657, 41.913875999999995), (-87.67257599999999, 41.910561), (-87.677463, 41.91047), (-87.67754699999999, 41.914249)]"
17031240500,Illinois,Cook County,1,2251,1205,0,0.0,0.0,0,0,0,0,0,0,2.7,203125.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.0,219.0,39.0,1937.0,54.0,129.0,3.0,5.0,123.0,184.0,115.0,40.0,17031240500,2.3,7.3,33.6,2.7,88.3,81.3,0.9,1.5,1.2,7.2,7.9,8.7,2.1,71.0,11.2,15.5,82.8,8.3,9.0,20.0,39.9,35.1,3.9,29.8,0.7,42.4,81.1,66.7,IL,17031240500.0,6.818181818181818,17031240500,17031240500,"[(-87.687316, 41.913995), (-87.683155, 41.914058999999995), (-87.68242, 41.913582), (-87.677463, 41.91047), (-87.679907, 41.91044), (-87.682347, 41.910393), (-87.684782, 41.910357), (-87.687221, 41.910320999999996), (-87.687316, 41.913995)]"
17031240600,Illinois,Cook County,1,1457,586,0,0.0,0.0,0,0,0,0,0,0,8.2,178125.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279.0,314.0,50.0,1027.0,64.0,45.0,1.0,15.0,305.0,728.0,111.0,25.0,17031240600,4.4,10.7,28.6,3.4,86.4,81.0,1.5,2.5,2.3,7.4,15.5,11.4,4.9,63.5,17.5,21.5,82.7,9.6,15.6,25.1,30.1,30.3,6.3,32.2,1.2,56.0,74.1,69.1,IL,17031240600.0,8.823529411764707,17031240600,17031240600,"[(-87.69220299999999, 41.91395), (-87.687316, 41.913995), (-87.687221, 41.910320999999996), (-87.689667, 41.910297), (-87.69211, 41.910277), (-87.69220299999999, 41.91395)]"
17031240700,Illinois,Cook County,1,1535,565,0,0.0,0.0,0,0,0,0,0,1,23.2,93167.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,692.0,432.0,98.0,786.0,198.0,61.0,0.0,19.0,471.0,921.0,155.0,67.0,17031240700,7.6,14.4,23.4,3.9,82.5,80.5,2.3,3.7,3.6,8.5,21.8,13.9,8.2,57.9,22.6,25.2,82.0,11.7,22.3,29.7,27.1,25.6,9.3,34.6,2.0,63.9,65.0,71.5,IL,17031240700.0,5.882352941176471,17031240700,17031240700,"[(-87.69709399999999, 41.913906999999995), (-87.69220299999999, 41.91395), (-87.69211, 41.910277), (-87.694542, 41.910249), (-87.697034, 41.910227), (-87.69709399999999, 41.913906999999995)]"
17031240800,Illinois,Cook County,1,1617,586,0,128.0,7.92,0,0,0,0,0,1,22.1,49861.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,606.0,378.0,90.0,804.0,218.0,18.0,8.0,39.0,530.0,1098.0,174.0,87.0,17031240800,9.5,15.7,23.0,3.9,82.4,80.3,2.6,4.4,4.3,8.6,24.6,15.3,9.5,54.5,25.3,27.1,80.5,12.3,25.1,32.7,25.9,24.6,10.8,35.9,2.3,64.6,61.5,71.4,IL,17031240800.0,8,17031240800,17031240800,"[(-87.70198099999999, 41.913937999999995), (-87.699193, 41.913941), (-87.697097, 41.914004), (-87.69709399999999, 41.913906999999995), (-87.697034, 41.910227), (-87.699091, 41.910188999999995), (-87.701866, 41.910171999999996), (-87.701979, 41.913885), (-87.70198099999999, 41.913937999999995)]"
