CensusTract,State,County,Urban,Pop2010,OHU2010,GroupQuartersFlag,NUMGQTRS,PCTGQTRS,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_1And20,LILATracts_Vehicle,HUNVFlag,LowIncomeTracts,PovertyRate,MedianFamilyIncome,LA1and10,LAhalfand10,LA1and20,LATracts_half,LATracts1,LATractsVehicle_20,LAPOP1_10,LAPOP05_10,LAPOP1_20,LALOWI1_10,LALOWI05_10,LALOWI1_20,lapophalf,lapophalfshare,lalowihalf,lalowihalfshare,lakidshalf,lakidshalfshare,laseniorshalf,laseniorshalfshare,lawhitehalf,lawhitehalfshare,lablackhalf,lablackhalfshare,laasianhalf,laasianhalfshare,lanhopihalf,lanhopihalfshare,laaianhalf,laaianhalfshare,laomultirhalf,laomultirhalfshare,lahisphalf,lahisphalfshare,lahunvhalf,lahunvhalfshare,lasnaphalf,lasnaphalfshare,lapop1,lapop1share,lalowi1,lalowi1share,lakids1,lakids1share,laseniors1,laseniors1share,lawhite1,lawhite1share,lablack1,lablack1share,laasian1,laasian1share,lanhopi1,lanhopi1share,laaian1,laaian1share,laomultir1,laomultir1share,lahisp1,lahisp1share,lahunv1,lahunv1share,lasnap1,lasnap1share,TractLOWI,TractKids,TractSeniors,TractWhite,TractBlack,TractAsian,TractNHOPI,TractAIAN,TractOMultir,TractHispanic,TractHUNV,TractSNAP
17031671400,Illinois,Cook County,1,2072,555,0,5.0,0.24,0,1,0,1,1,1,42.8,30391.0,0,1,0,1,0,1,,2013.0,,,1364.0,,2013.0,97.16,1364.0,65.85,575.0,27.76,241.0,11.61,31.0,1.48,1936.0,93.42,0.0,0.0,0.0,0.0,2.0,0.11,45.0,2.15,65.0,3.14,231.0,41.54,219.0,39.38,,,,,,,,,,,,,,,,,,,,,,,,,,,933.0,596.0,243.0,31.0,1993.0,0.0,0.0,3.0,45.0,67.0,207.0,196.0
17031671500,Illinois,Cook County,1,3221,928,0,12.0,0.37,0,1,0,1,1,1,30.7,31830.0,0,1,0,1,0,1,,1241.0,,,925.0,,1241.0,38.52,925.0,28.73,394.0,12.22,136.0,4.24,11.0,0.35,1193.0,37.04,1.0,0.03,0.0,0.0,0.0,0.0,35.0,1.1,22.0,0.67,143.0,15.46,183.0,19.69,,,,,,,,,,,,,,,,,,,,,,,,,,,1632.0,976.0,395.0,25.0,3126.0,1.0,0.0,1.0,68.0,42.0,296.0,422.0
17031671600,Illinois,Cook County,1,2495,789,0,101.0,4.05,0,1,0,0,0,1,25.9,29850.0,0,1,0,1,0,0,,564.0,,,480.0,,564.0,22.59,480.0,19.22,174.0,6.97,75.0,2.99,0.0,0.0,558.0,22.35,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.24,4.0,0.18,88.0,11.11,80.0,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,1349.0,716.0,370.0,11.0,2442.0,0.0,0.0,12.0,30.0,22.0,361.0,329.0
17031671800,Illinois,Cook County,1,1422,397,0,0.0,0.0,0,0,0,0,0,1,35.0,39615.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,824.0,420.0,198.0,10.0,1378.0,1.0,0.0,1.0,32.0,31.0,159.0,168.0
17031671900,Illinois,Cook County,1,1378,389,0,0.0,0.0,0,0,0,0,0,1,18.2,53125.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,538.0,381.0,208.0,3.0,1349.0,0.0,0.0,1.0,25.0,18.0,77.0,76.0
17031672000,Illinois,Cook County,1,3735,1117,0,8.0,0.21,0,1,0,0,0,1,21.4,48100.0,0,1,0,1,0,0,,1200.0,,,765.0,,1200.0,32.13,765.0,20.47,327.0,8.76,202.0,5.41,12.0,0.32,1163.0,31.13,0.0,0.0,0.0,0.0,8.0,0.21,17.0,0.46,37.0,0.98,85.0,7.62,136.0,12.21,,,,,,,,,,,,,,,,,,,,,,,,,,,2418.0,1025.0,529.0,24.0,3639.0,0.0,0.0,11.0,61.0,85.0,301.0,418.0
17031680500,Illinois,Cook County,1,1481,467,0,0.0,0.0,0,1,0,1,1,1,44.9,23555.0,0,1,0,1,0,1,,1298.0,,,940.0,,1298.0,87.65,940.0,63.45,357.0,24.1,139.0,9.36,11.0,0.74,1268.0,85.62,0.0,0.0,1.0,0.07,0.0,0.0,18.0,1.21,17.0,1.15,128.0,27.47,184.0,39.38,,,,,,,,,,,,,,,,,,,,,,,,,,,1007.0,404.0,165.0,12.0,1449.0,0.0,1.0,0.0,19.0,18.0,130.0,202.0
17031680600,Illinois,Cook County,1,1431,421,0,0.0,0.0,0,1,0,0,0,1,53.4,19954.0,0,1,0,1,0,0,,687.0,,,556.0,,687.0,48.0,556.0,38.86,218.0,15.23,71.0,4.93,10.0,0.7,671.0,46.92,0.0,0.0,1.0,0.07,1.0,0.07,4.0,0.25,14.0,0.97,84.0,19.89,125.0,29.66,,,,,,,,,,,,,,,,,,,,,,,,,,,949.0,462.0,137.0,11.0,1414.0,0.0,1.0,1.0,4.0,17.0,137.0,229.0
17031680900,Illinois,Cook County,1,4019,1662,0,57.0,1.42,0,0,0,0,0,1,37.9,25603.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2485.0,1210.0,525.0,28.0,3907.0,30.0,0.0,13.0,41.0,46.0,1194.0,905.0
17031681000,Illinois,Cook County,1,3498,1141,0,70.0,2.0,0,1,0,1,1,1,46.3,34813.0,0,1,0,1,0,1,,1680.0,,,1153.0,,1680.0,48.02,1153.0,32.97,557.0,15.91,193.0,5.51,15.0,0.42,1639.0,46.84,0.0,0.01,0.0,0.0,1.0,0.03,25.0,0.72,31.0,0.89,288.0,25.22,284.0,24.89,,,,,,,,,,,,,,,,,,,,,,,,,,,1953.0,1130.0,404.0,22.0,3418.0,3.0,0.0,2.0,53.0,39.0,624.0,606.0
17031681100,Illinois,Cook County,1,3517,1132,0,15.0,0.43,0,0,0,0,0,1,43.8,26953.0,0,0,0,0,0,0,,255.0,,,128.0,,255.0,7.25,128.0,3.63,73.0,2.07,32.0,0.92,2.0,0.06,250.0,7.1,0.0,0.0,0.0,0.0,1.0,0.02,3.0,0.07,2.0,0.05,29.0,2.6,42.0,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,1956.0,1070.0,411.0,11.0,3444.0,0.0,0.0,9.0,53.0,32.0,373.0,473.0
17031681200,Illinois,Cook County,1,2716,891,0,0.0,0.0,0,0,0,0,0,1,39.2,24583.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2043.0,873.0,243.0,11.0,2673.0,0.0,0.0,3.0,29.0,26.0,430.0,426.0
17031681300,Illinois,Cook County,1,2936,979,0,0.0,0.0,0,0,0,0,0,1,40.1,26793.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1661.0,937.0,287.0,4.0,2895.0,1.0,6.0,4.0,26.0,15.0,278.0,307.0
17031681400,Illinois,Cook County,1,3247,990,0,4.0,0.12,0,0,0,0,0,1,28.6,37821.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1459.0,985.0,388.0,15.0,3198.0,0.0,0.0,8.0,26.0,23.0,281.0,358.0
17031690300,Illinois,Cook County,1,2191,722,0,351.0,16.02,0,0,0,0,0,1,59.3,16929.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1454.0,616.0,370.0,20.0,2144.0,0.0,0.0,6.0,21.0,26.0,321.0,484.0
17031690400,Illinois,Cook County,1,3464,1424,0,12.0,0.35,0,0,0,0,0,1,39.4,20677.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1994.0,873.0,413.0,17.0,3380.0,4.0,0.0,12.0,51.0,46.0,552.0,574.0
17031690500,Illinois,Cook County,1,877,340,0,0.0,0.0,0,0,0,0,0,1,43.3,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,373.0,195.0,111.0,6.0,862.0,0.0,0.0,0.0,9.0,6.0,180.0,134.0
17031690900,Illinois,Cook County,1,4520,1833,0,0.0,0.0,0,0,0,1,1,1,35.8,57734.0,0,0,0,0,0,1,,430.0,,,231.0,,430.0,9.51,231.0,5.11,81.0,1.79,66.0,1.46,0.0,0.0,427.0,9.44,0.0,0.0,0.0,0.0,1.0,0.03,2.0,0.04,2.0,0.04,107.0,5.82,70.0,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,2346.0,1195.0,553.0,12.0,4409.0,4.0,0.0,24.0,71.0,36.0,623.0,598.0
17031691000,Illinois,Cook County,1,2492,1139,0,0.0,0.0,0,0,0,0,0,0,17.7,71818.0,0,0,0,0,0,0,,300.0,,,26.0,,300.0,12.04,26.0,1.06,48.0,1.91,58.0,2.32,1.0,0.05,295.0,11.84,0.0,0.01,0.0,0.0,0.0,0.0,3.0,0.13,0.0,0.01,23.0,2.06,29.0,2.53,,,,,,,,,,,,,,,,,,,,,,,,,,,848.0,473.0,435.0,16.0,2441.0,2.0,0.0,3.0,30.0,26.0,294.0,219.0
17031691100,Illinois,Cook County,1,3266,1203,0,58.0,1.78,0,0,0,0,0,1,48.0,19160.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2079.0,960.0,325.0,28.0,3194.0,3.0,0.0,10.0,31.0,47.0,420.0,570.0
17031691200,Illinois,Cook County,1,2847,1013,0,0.0,0.0,0,0,0,0,0,1,37.3,40202.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1770.0,879.0,287.0,13.0,2794.0,0.0,2.0,2.0,36.0,12.0,498.0,404.0
17031691300,Illinois,Cook County,1,2448,1036,0,0.0,0.0,0,0,0,0,0,1,24.2,57500.0,0,0,0,0,0,0,,406.0,,,116.0,,406.0,16.57,116.0,4.74,93.0,3.81,49.0,2.0,6.0,0.24,390.0,15.95,0.0,0.0,0.0,0.0,4.0,0.18,5.0,0.21,9.0,0.36,42.0,4.1,56.0,5.45,,,,,,,,,,,,,,,,,,,,,,,,,,,995.0,481.0,461.0,22.0,2382.0,1.0,0.0,6.0,37.0,43.0,313.0,357.0
17031691400,Illinois,Cook County,1,3611,1420,0,0.0,0.0,0,1,0,0,0,1,20.1,40033.0,0,1,0,1,0,0,,725.0,,,347.0,,725.0,20.08,347.0,9.61,190.0,5.28,97.0,2.7,7.0,0.19,685.0,18.96,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.93,6.0,0.16,85.0,5.96,120.0,8.42,,,,,,,,,,,,,,,,,,,,,,,,,,,1698.0,915.0,542.0,45.0,3482.0,0.0,0.0,3.0,81.0,35.0,485.0,515.0
17031691500,Illinois,Cook County,1,1930,738,0,47.0,2.44,0,1,0,1,1,1,42.1,30938.0,0,1,0,1,0,1,,1155.0,,,831.0,,1155.0,59.82,831.0,43.05,374.0,19.37,118.0,6.14,17.0,0.9,1103.0,57.16,0.0,0.0,0.0,0.0,3.0,0.16,31.0,1.61,25.0,1.31,254.0,34.39,241.0,32.65,,,,,,,,,,,,,,,,,,,,,,,,,,,1286.0,581.0,234.0,25.0,1851.0,0.0,1.0,6.0,47.0,51.0,467.0,448.0
17031700100,Illinois,Cook County,1,3427,1005,0,0.0,0.0,0,0,0,0,1,0,15.8,68837.0,1,1,1,1,1,1,1193.0,3427.0,1193.0,383.0,1271.0,383.0,3427.0,99.99,1271.0,37.1,1023.0,29.85,192.0,5.6,547.0,15.96,2090.0,60.98,9.0,0.26,2.0,0.06,29.0,0.85,750.0,21.88,1129.0,32.94,102.0,10.18,221.0,22.0,1193.0,34.8,383.0,11.17,366.0,10.67,69.0,2.01,194.0,5.66,659.0,19.24,0.0,0.0,0.0,0.0,8.0,0.23,332.0,9.67,452.0,13.19,18.0,1.8,70.0,6.97,1310.0,1023.0,192.0,547.0,2090.0,9.0,2.0,29.0,750.0,1129.0,106.0,235.0
17031700200,Illinois,Cook County,1,6609,1749,0,0.0,0.0,0,0,0,0,0,0,9.7,71190.0,1,1,1,1,1,0,2312.0,4730.0,2312.0,538.0,1126.0,538.0,4730.0,71.57,1126.0,17.04,1574.0,23.82,305.0,4.62,2212.0,33.47,774.0,11.71,53.0,0.81,4.0,0.06,33.0,0.5,1654.0,25.02,3341.0,50.56,48.0,2.74,152.0,8.69,2312.0,34.98,538.0,8.14,785.0,11.87,147.0,2.23,1001.0,15.15,442.0,6.69,20.0,0.3,0.0,0.0,7.0,0.11,841.0,12.73,1636.0,24.76,4.0,0.23,70.0,4.0,1945.0,2197.0,459.0,3226.0,934.0,67.0,4.0,47.0,2331.0,4599.0,145.0,231.0
17031700301,Illinois,Cook County,1,5728,1608,0,3.0,0.05,0,0,0,0,0,0,8.8,73209.0,0,1,0,1,0,0,,2836.0,,,731.0,,2836.0,49.52,731.0,12.77,845.0,14.74,280.0,4.88,1724.0,30.1,331.0,5.78,53.0,0.92,0.0,0.0,13.0,0.23,715.0,12.49,1705.0,29.77,39.0,2.4,146.0,9.05,,,,,,,,,,,,,,,,,,,,,,,,,,,2052.0,1786.0,545.0,3529.0,462.0,92.0,0.0,49.0,1596.0,3623.0,84.0,317.0
17031700302,Illinois,Cook County,1,5319,1715,0,0.0,0.0,0,0,0,0,0,0,4.5,78372.0,0,1,0,1,0,0,,2179.0,,,649.0,,2179.0,40.96,649.0,12.2,524.0,9.85,310.0,5.83,1212.0,22.78,470.0,8.84,29.0,0.55,0.0,0.0,10.0,0.18,458.0,8.62,883.0,16.59,14.0,0.79,58.0,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,1953.0,1419.0,724.0,3317.0,789.0,42.0,0.0,27.0,1144.0,2481.0,127.0,143.0
17031700401,Illinois,Cook County,1,5923,1783,0,1.0,0.02,0,0,0,0,0,0,16.7,74238.0,0,1,0,1,0,0,195.0,5151.0,195.0,98.0,1821.0,98.0,5151.0,86.97,1821.0,30.75,1612.0,27.22,353.0,5.96,1292.0,21.82,2660.0,44.91,24.0,0.41,0.0,0.0,21.0,0.36,1153.0,19.47,1917.0,32.36,64.0,3.59,371.0,20.82,195.0,3.29,98.0,1.66,65.0,1.09,15.0,0.25,27.0,0.45,150.0,2.53,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.31,40.0,0.68,4.0,0.23,17.0,0.94,2229.0,1850.0,398.0,1367.0,3306.0,24.0,0.0,22.0,1204.0,1973.0,87.0,456.0
17031700402,Illinois,Cook County,1,3914,1193,0,0.0,0.0,0,1,0,0,0,1,25.1,67523.0,0,1,0,1,0,0,,2178.0,,,1055.0,,2178.0,55.64,1055.0,26.96,688.0,17.58,172.0,4.4,630.0,16.09,1106.0,28.25,15.0,0.38,0.0,0.0,8.0,0.2,419.0,10.72,746.0,19.05,71.0,5.95,127.0,10.66,,,,,,,,,,,,,,,,,,,,,,,,,,,1520.0,1171.0,303.0,824.0,2528.0,29.0,0.0,14.0,519.0,905.0,92.0,262.0
17031700501,Illinois,Cook County,1,7125,2357,0,453.0,6.36,0,0,0,0,1,0,6.3,71949.0,0,1,0,1,0,1,,6397.0,,,926.0,,6397.0,89.78,926.0,13.0,1442.0,20.24,672.0,9.43,362.0,5.09,5775.0,81.05,18.0,0.25,0.0,0.0,5.0,0.07,237.0,3.32,288.0,4.04,210.0,8.91,381.0,16.16,,,,,,,,,,,,,,,,,,,,,,,,,,,1144.0,1587.0,809.0,399.0,6453.0,18.0,1.0,6.0,248.0,300.0,263.0,440.0
17031700502,Illinois,Cook County,1,3036,1041,0,204.0,6.72,0,0,0,0,0,0,8.3,110893.0,0,1,0,1,0,0,,1597.0,,,276.0,,1597.0,52.6,276.0,9.09,356.0,11.74,220.0,7.26,128.0,4.23,1440.0,47.45,2.0,0.06,0.0,0.0,0.0,0.0,26.0,0.86,42.0,1.38,34.0,3.23,24.0,2.33,,,,,,,,,,,,,,,,,,,,,,,,,,,554.0,658.0,527.0,269.0,2664.0,7.0,0.0,1.0,95.0,122.0,61.0,42.0
17031710100,Illinois,Cook County,1,1275,522,0,0.0,0.0,0,0,0,0,0,1,49.4,30125.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,813.0,350.0,105.0,15.0,1225.0,0.0,0.0,8.0,27.0,22.0,218.0,182.0
17031710200,Illinois,Cook County,1,5049,1891,0,0.0,0.0,0,0,0,0,0,1,28.2,34006.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2812.0,1516.0,684.0,18.0,4945.0,12.0,0.0,7.0,67.0,54.0,647.0,626.0
17031710300,Illinois,Cook County,1,1414,518,0,0.0,0.0,0,0,0,0,0,1,34.2,40000.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,762.0,399.0,198.0,3.0,1384.0,1.0,0.0,1.0,25.0,25.0,174.0,185.0
17031710400,Illinois,Cook County,1,5651,1924,0,0.0,0.0,0,0,0,0,0,1,28.9,48576.0,0,0,0,0,0,0,,334.0,,,168.0,,334.0,5.91,168.0,2.98,69.0,1.22,58.0,1.03,6.0,0.1,325.0,5.75,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.07,5.0,0.09,25.0,1.3,41.0,2.11,,,,,,,,,,,,,,,,,,,,,,,,,,,2955.0,1410.0,804.0,29.0,5553.0,5.0,0.0,9.0,55.0,51.0,502.0,650.0
17031710500,Illinois,Cook County,1,4123,1574,0,43.0,1.04,0,0,0,0,0,1,25.4,42703.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2284.0,1077.0,551.0,10.0,4047.0,4.0,0.0,10.0,52.0,30.0,450.0,484.0
17031710600,Illinois,Cook County,1,1838,660,0,0.0,0.0,0,1,0,1,1,1,29.4,41181.0,0,1,0,1,0,1,,1591.0,,,942.0,,1591.0,86.58,942.0,51.25,452.0,24.6,215.0,11.69,2.0,0.11,1576.0,85.72,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.75,4.0,0.21,212.0,32.19,207.0,31.34,,,,,,,,,,,,,,,,,,,,,,,,,,,1050.0,529.0,239.0,2.0,1819.0,0.0,0.0,0.0,17.0,4.0,241.0,239.0
17031710700,Illinois,Cook County,1,3583,1341,0,3.0,0.08,0,1,0,1,1,1,18.3,52727.0,0,1,0,1,0,1,,2242.0,,,1036.0,,2242.0,62.57,1036.0,28.9,598.0,16.69,309.0,8.63,2.0,0.06,2215.0,61.83,1.0,0.03,0.0,0.0,14.0,0.39,10.0,0.27,13.0,0.36,280.0,20.85,214.0,15.93,,,,,,,,,,,,,,,,,,,,,,,,,,,1310.0,912.0,597.0,11.0,3542.0,1.0,0.0,14.0,15.0,24.0,547.0,333.0
17031710800,Illinois,Cook County,1,5338,2022,0,5.0,0.09,0,1,0,0,0,1,24.5,36632.0,0,1,0,1,0,0,,830.0,,,282.0,,830.0,15.56,282.0,5.27,176.0,3.3,149.0,2.78,4.0,0.07,819.0,15.34,0.0,0.0,0.0,0.0,2.0,0.04,6.0,0.12,10.0,0.2,89.0,4.4,96.0,4.74,,,,,,,,,,,,,,,,,,,,,,,,,,,1978.0,1332.0,919.0,17.0,5256.0,0.0,0.0,12.0,53.0,55.0,651.0,615.0
17031710900,Illinois,Cook County,1,2198,728,0,0.0,0.0,0,0,0,0,0,1,37.8,37596.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1241.0,692.0,235.0,13.0,2151.0,0.0,0.0,2.0,32.0,40.0,231.0,316.0
17031711000,Illinois,Cook County,1,3475,1202,0,0.0,0.0,0,1,0,1,1,1,34.2,34357.0,0,1,0,1,0,1,,2845.0,,,1385.0,,2845.0,81.88,1385.0,39.84,824.0,23.72,438.0,12.61,15.0,0.43,2786.0,80.17,1.0,0.03,0.0,0.0,2.0,0.05,42.0,1.2,22.0,0.62,252.0,20.94,402.0,33.42,,,,,,,,,,,,,,,,,,,,,,,,,,,1724.0,983.0,534.0,16.0,3401.0,1.0,0.0,3.0,54.0,26.0,279.0,427.0
17031711100,Illinois,Cook County,1,2835,1027,0,0.0,0.0,0,1,0,0,0,1,7.5,53472.0,0,1,0,1,0,0,,818.0,,,285.0,,818.0,28.87,285.0,10.07,194.0,6.85,139.0,4.91,0.0,0.0,797.0,28.1,0.0,0.0,0.0,0.0,1.0,0.05,20.0,0.72,11.0,0.4,67.0,6.52,65.0,6.36,,,,,,,,,,,,,,,,,,,,,,,,,,,681.0,632.0,528.0,11.0,2774.0,0.0,2.0,6.0,42.0,34.0,224.0,202.0
17031711200,Illinois,Cook County,1,5145,1922,0,0.0,0.0,0,1,0,0,0,1,17.5,66159.0,0,1,0,1,0,0,,1322.0,,,404.0,,1322.0,25.69,404.0,7.86,272.0,5.29,279.0,5.43,4.0,0.07,1288.0,25.04,4.0,0.07,0.0,0.0,5.0,0.1,21.0,0.42,12.0,0.24,43.0,2.23,122.0,6.35,,,,,,,,,,,,,,,,,,,,,,,,,,,2015.0,1147.0,1039.0,12.0,5071.0,7.0,0.0,12.0,43.0,29.0,467.0,498.0
17031711300,Illinois,Cook County,1,1626,569,0,46.0,2.83,0,0,0,0,0,1,23.9,64286.0,0,0,0,0,0,0,,198.0,,,96.0,,198.0,12.16,96.0,5.89,36.0,2.24,22.0,1.37,0.0,0.02,190.0,11.69,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.46,5.0,0.32,23.0,4.0,33.0,5.74,,,,,,,,,,,,,,,,,,,,,,,,,,,863.0,389.0,236.0,13.0,1576.0,2.0,0.0,2.0,33.0,19.0,114.0,214.0
17031711400,Illinois,Cook County,1,2654,868,0,2.0,0.08,0,1,0,1,1,1,29.4,42938.0,0,1,0,1,0,1,,937.0,,,297.0,,937.0,35.3,297.0,11.19,245.0,9.25,161.0,6.07,4.0,0.14,923.0,34.79,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.38,9.0,0.34,113.0,13.05,74.0,8.56,,,,,,,,,,,,,,,,,,,,,,,,,,,1280.0,674.0,465.0,11.0,2619.0,0.0,0.0,2.0,22.0,31.0,197.0,205.0
17031711500,Illinois,Cook County,1,2539,835,0,0.0,0.0,0,1,0,0,0,1,25.9,47198.0,0,1,0,1,0,0,,1301.0,,,742.0,,1301.0,51.23,742.0,29.23,340.0,13.41,226.0,8.91,3.0,0.12,1286.0,50.65,0.0,0.0,0.0,0.0,2.0,0.07,10.0,0.39,10.0,0.4,99.0,11.87,164.0,19.59,,,,,,,,,,,,,,,,,,,,,,,,,,,1331.0,639.0,451.0,13.0,2506.0,0.0,0.0,2.0,18.0,15.0,177.0,326.0
17031720100,Illinois,Cook County,1,3300,1171,0,2.0,0.06,0,0,0,0,0,0,0.3,168281.0,0,0,0,0,0,0,,59.0,,,3.0,,59.0,1.78,3.0,0.1,12.0,0.36,9.0,0.28,25.0,0.75,30.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.11,4.0,0.11,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,182.0,850.0,508.0,2068.0,1107.0,13.0,0.0,0.0,112.0,148.0,8.0,0.0
17031720200,Illinois,Cook County,1,4016,1536,0,10.0,0.25,0,0,0,0,0,0,10.0,92349.0,0,1,0,1,0,0,,2538.0,,,275.0,,2538.0,63.21,275.0,6.85,638.0,15.89,296.0,7.37,1011.0,25.18,1423.0,35.44,15.0,0.39,1.0,0.02,10.0,0.25,78.0,1.93,102.0,2.54,48.0,3.12,39.0,2.52,,,,,,,,,,,,,,,,,,,,,,,,,,,517.0,982.0,456.0,1597.0,2243.0,19.0,1.0,18.0,138.0,166.0,73.0,67.0
17031720300,Illinois,Cook County,1,3723,1313,0,3.0,0.08,0,0,0,0,0,0,5.3,132386.0,0,1,0,1,0,0,,894.0,,,92.0,,894.0,24.03,92.0,2.48,254.0,6.82,125.0,3.35,730.0,19.62,131.0,3.52,10.0,0.27,3.0,0.07,2.0,0.04,19.0,0.51,69.0,1.85,5.0,0.38,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,481.0,939.0,498.0,2488.0,1103.0,35.0,5.0,4.0,88.0,197.0,34.0,0.0
17031720400,Illinois,Cook County,1,1924,712,0,3.0,0.16,0,0,0,0,0,0,2.1,137719.0,0,1,0,1,0,0,,1252.0,,,76.0,,1252.0,65.05,76.0,3.96,367.0,19.06,138.0,7.2,1143.0,59.42,59.0,3.08,6.0,0.33,0.0,0.0,5.0,0.27,38.0,1.96,87.0,4.5,21.0,2.94,17.0,2.32,,,,,,,,,,,,,,,,,,,,,,,,,,,118.0,558.0,208.0,1719.0,131.0,9.0,0.0,9.0,56.0,131.0,29.0,24.0
17031720500,Illinois,Cook County,1,2166,789,0,0.0,0.0,0,0,0,0,0,0,1.7,154455.0,0,1,0,1,0,0,,1135.0,,,59.0,,1135.0,52.39,59.0,2.73,356.0,16.42,106.0,4.9,1095.0,50.57,21.0,0.98,3.0,0.14,0.0,0.0,2.0,0.09,13.0,0.61,31.0,1.42,15.0,1.89,2.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,115.0,629.0,228.0,2051.0,63.0,7.0,0.0,2.0,43.0,101.0,32.0,4.0
17031720600,Illinois,Cook County,1,1756,629,0,0.0,0.0,0,0,0,0,0,0,2.4,115313.0,0,1,0,1,0,0,,1212.0,,,70.0,,1212.0,69.02,70.0,3.99,346.0,19.68,148.0,8.42,994.0,56.59,185.0,10.56,11.0,0.63,0.0,0.0,0.0,0.0,22.0,1.25,43.0,2.44,12.0,1.89,14.0,2.21,,,,,,,,,,,,,,,,,,,,,,,,,,,122.0,475.0,214.0,1401.0,303.0,13.0,0.0,0.0,39.0,60.0,21.0,20.0
17031720700,Illinois,Cook County,1,3149,1396,0,0.0,0.0,0,0,0,0,0,0,5.5,100395.0,1,1,1,1,1,0,698.0,3149.0,698.0,26.0,482.0,26.0,3149.0,100.0,482.0,15.3,711.0,22.58,319.0,10.13,1061.0,33.69,1958.0,62.18,18.0,0.57,4.0,0.13,5.0,0.16,103.0,3.27,112.0,3.56,96.0,6.9,83.0,5.97,698.0,22.17,26.0,0.83,153.0,4.85,84.0,2.67,398.0,12.64,280.0,8.89,6.0,0.18,1.0,0.03,0.0,0.0,13.0,0.42,33.0,1.03,14.0,1.02,16.0,1.15,475.0,711.0,319.0,1061.0,1958.0,18.0,4.0,5.0,103.0,112.0,97.0,80.0
